trip_distance,tip_amount,fare_amount,total_amount,passenger_count,start_hour,start_day,start_weekday,start_month,trip_duration_minutes
0.0,0.0,0.0,0.0,1.0,9,8,Thursday,7,1.2166666666666666
0.0,0.0,3.25,3.25,1.0,10,8,Thursday,7,0.21666666666666667
2.74,0.0,11.5,12.3,5.0,10,8,Thursday,7,12.25
3.21,0.0,13.5,14.3,5.0,10,8,Thursday,7,19.416666666666668
2.54,4.26,13.5,21.31,1.0,10,8,Thursday,7,20.25
2.51,3.11,12.0,18.66,1.0,10,8,Thursday,7,14.083333333333334
4.59,4.91,21.0,29.46,1.0,10,8,Thursday,7,30.466666666666665
1.51,0.0,8.5,9.3,1.0,10,8,Thursday,7,10.133333333333333
1.66,0.0,8.5,9.3,1.0,10,8,Thursday,7,11.533333333333333
6.8,0.0,27.0,37.1,3.0,10,8,Thursday,7,36.18333333333333
1.84,0.0,8.0,11.55,1.0,10,8,Thursday,7,8.433333333333334
1.51,1.76,8.0,10.56,1.0,10,8,Thursday,7,8.666666666666666
3.44,2.93,16.0,22.48,1.0,10,8,Thursday,7,22.216666666666665
0.8,0.0,5.5,6.3,1.0,10,8,Thursday,7,4.933333333333334
4.15,4.81,20.5,28.86,1.0,10,8,Thursday,7,30.2
3.73,0.0,17.5,21.05,1.0,10,8,Thursday,7,23.133333333333333
4.02,0.0,16.5,20.05,1.0,11,8,Thursday,7,21.783333333333335
2.01,2.06,9.5,12.36,1.0,10,8,Thursday,7,12.516666666666667
1.58,1.0,8.5,10.3,1.0,10,8,Thursday,7,10.216666666666667
2.99,0.0,13.5,17.05,1.0,10,8,Thursday,7,16.533333333333335
4.7,3.0,17.0,23.55,1.0,10,8,Thursday,7,18.416666666666668
2.18,0.0,12.0,12.8,1.0,10,8,Thursday,7,16.35
1.24,0.0,6.5,7.3,1.0,10,8,Thursday,7,6.1
2.2,3.39,10.5,14.69,1.0,10,8,Thursday,7,13.266666666666667
0.0,0.0,15.2,16.0,1.0,10,8,Thursday,7,18.233333333333334
2.07,0.0,11.5,15.05,1.0,10,8,Thursday,7,14.816666666666666
5.34,0.0,17.0,24.35,1.0,10,8,Thursday,7,15.45
3.72,0.0,14.5,15.3,1.0,10,8,Thursday,7,16.266666666666666
0.08,0.0,2.5,3.3,1.0,10,8,Thursday,7,0.5666666666666667
0.01,0.0,2.5,3.3,1.0,10,8,Thursday,7,21.4
2.49,4.14,13.0,20.69,1.0,10,8,Thursday,7,18.5
4.37,0.0,14.5,15.3,1.0,10,8,Thursday,7,10.866666666666667
1.88,0.0,8.5,9.3,1.0,10,8,Thursday,7,8.416666666666666
1.05,1.0,6.5,8.3,1.0,10,8,Thursday,7,6.2
1.06,2.39,6.0,11.94,1.0,10,8,Thursday,7,6.1
1.95,1.86,8.5,11.16,1.0,10,8,Thursday,7,9.483333333333333
2.32,0.0,10.5,14.05,1.0,10,8,Thursday,7,12.216666666666667
1.3,0.0,7.5,8.3,1.0,10,8,Thursday,7,8.0
1.63,2.91,11.0,17.46,1.0,10,8,Thursday,7,14.983333333333333
0.0,0.0,18.2,19.0,1.0,10,8,Thursday,7,36.233333333333334
2.53,3.84,12.0,16.64,1.0,7,8,Thursday,7,1396.05
2.38,0.0,12.0,12.8,1.0,10,8,Thursday,7,16.466666666666665
17.97,0.0,75.0,78.55,1.0,10,8,Thursday,7,108.33333333333333
1.6,0.0,10.0,13.55,1.0,10,8,Thursday,7,14.0
3.15,3.61,14.5,21.66,1.0,10,8,Thursday,7,18.4
0.78,0.0,5.5,6.3,1.0,10,8,Thursday,7,4.933333333333334
3.65,0.0,16.0,19.55,1.0,10,8,Thursday,7,22.516666666666666
6.1,0.0,20.5,24.05,1.0,10,8,Thursday,7,16.833333333333332
16.51,0.0,52.0,58.85,1.0,10,8,Thursday,7,32.35
2.6,3.1,12.0,18.65,1.0,10,8,Thursday,7,14.066666666666666
4.69,0.0,18.0,18.8,1.0,10,8,Thursday,7,20.35
1.79,2.0,10.5,13.3,2.0,8,8,Thursday,7,13.916666666666666
1.9,1.95,9.0,11.75,1.0,10,8,Thursday,7,10.366666666666667
0.0,0.0,18.2,19.0,1.0,10,8,Thursday,7,31.516666666666666
1.17,0.0,7.5,8.3,6.0,10,8,Thursday,7,9.266666666666667
6.6,0.0,23.5,24.3,1.0,10,8,Thursday,7,22.166666666666668
22.16,0.0,76.0,83.35,1.0,10,8,Thursday,7,84.33333333333333
7.62,4.0,27.0,34.55,1.0,10,8,Thursday,7,29.65
3.0,0.0,13.5,14.3,1.0,10,8,Thursday,7,17.133333333333333
1.1,0.0,6.0,6.8,1.0,10,8,Thursday,7,5.85
1.6,2.0,10.0,15.55,1.0,10,8,Thursday,7,14.433333333333334
2.45,3.16,15.0,18.96,1.0,10,8,Thursday,7,9.65
2.43,1.84,11.5,14.14,1.0,10,8,Thursday,7,14.866666666666667
3.1,0.0,15.5,19.05,1.0,10,8,Thursday,7,21.25
9.07,0.0,32.5,33.3,1.0,10,8,Thursday,7,37.766666666666666
9.93,0.0,51.0,51.8,1.0,10,8,Thursday,7,81.7
3.39,3.41,13.5,20.46,1.0,7,8,Thursday,7,1397.4
1.2,0.0,7.0,7.8,1.0,10,8,Thursday,7,7.233333333333333
1.58,0.0,8.5,9.3,1.0,10,8,Thursday,7,10.5
0.75,0.0,5.0,5.8,6.0,10,8,Thursday,7,4.3
2.0,0.0,9.5,10.3,6.0,10,8,Thursday,7,10.816666666666666
3.68,4.44,14.0,19.24,1.0,10,8,Thursday,7,15.3
0.8,0.0,5.5,6.3,1.0,10,8,Thursday,7,5.15
0.7,0.0,4.5,5.3,1.0,10,8,Thursday,7,3.1666666666666665
3.9,0.0,19.0,19.8,1.0,10,8,Thursday,7,27.466666666666665
5.08,4.31,18.0,25.86,1.0,10,8,Thursday,7,18.416666666666668
2.97,5.56,15.0,24.11,1.0,11,8,Thursday,7,18.55
0.0,0.0,28.2,29.0,1.0,10,8,Thursday,7,22.25
4.49,0.0,18.0,21.55,1.0,10,8,Thursday,7,23.716666666666665
0.13,0.0,20.0,20.3,1.0,10,8,Thursday,7,1.4166666666666667
1.29,0.0,6.5,7.3,1.0,10,8,Thursday,7,6.75
1.02,1.56,7.0,9.36,1.0,10,8,Thursday,7,8.85
7.62,0.0,25.0,28.55,1.0,10,8,Thursday,7,24.533333333333335
3.2,2.0,15.5,21.05,1.0,10,8,Thursday,7,20.083333333333332
0.8,1.05,4.5,6.35,1.0,10,8,Thursday,7,2.9833333333333334
3.4,4.51,14.5,22.56,1.0,10,8,Thursday,7,18.733333333333334
13.03,0.0,41.5,44.75,1.0,10,8,Thursday,7,43.333333333333336
3.02,4.51,14.5,22.56,1.0,10,8,Thursday,7,19.133333333333333
0.0,0.0,2.5,3.3,5.0,10,8,Thursday,7,0.25
0.62,1.0,6.0,7.8,1.0,10,8,Thursday,7,6.1
2.49,3.01,11.5,18.06,1.0,10,8,Thursday,7,14.483333333333333
3.47,4.89,15.5,21.19,6.0,10,8,Thursday,7,18.4
10.28,8.39,30.0,41.94,1.0,10,8,Thursday,7,23.033333333333335
1.11,0.0,6.0,9.55,1.0,10,8,Thursday,7,6.083333333333333
0.8,1.3,4.5,6.6,1.0,10,8,Thursday,7,3.033333333333333
9.5,6.97,27.5,41.82,1.0,10,8,Thursday,7,18.65
10.75,7.47,30.0,44.82,1.0,9,8,Thursday,7,19.633333333333333
0.0,0.0,15.2,16.0,1.0,10,8,Thursday,7,26.533333333333335
1.38,1.76,8.0,10.56,1.0,10,8,Thursday,7,9.083333333333334
0.84,0.0,6.5,7.3,1.0,10,8,Thursday,7,7.65
3.02,4.41,18.5,26.46,1.0,10,8,Thursday,7,28.2
7.8,0.0,24.5,28.05,1.0,10,8,Thursday,7,20.366666666666667
1.01,1.0,5.0,6.8,1.0,10,8,Thursday,7,3.966666666666667
1.62,0.0,8.5,9.3,1.0,10,8,Thursday,7,9.866666666666667
14.21,0.0,141.0,141.8,1.0,10,8,Thursday,7,250.73333333333332
2.3,0.0,10.5,11.3,1.0,10,8,Thursday,7,13.2
2.4,0.0,11.5,12.3,1.0,10,8,Thursday,7,13.883333333333333
20.15,0.0,63.0,63.8,1.0,10,8,Thursday,7,54.31666666666667
3.17,0.0,14.0,17.55,1.0,10,8,Thursday,7,18.666666666666668
0.0,0.0,7.2,8.0,1.0,10,8,Thursday,7,9.883333333333333
8.83,0.0,40.5,41.3,1.0,10,8,Thursday,7,58.95
4.4,5.26,17.5,26.31,1.0,10,8,Thursday,7,21.366666666666667
1.62,1.6,8.5,10.9,1.0,10,8,Thursday,7,10.05
0.83,0.0,5.0,5.8,1.0,10,8,Thursday,7,3.6333333333333333
4.22,0.0,18.0,18.8,1.0,10,8,Thursday,7,21.366666666666667
0.01,0.0,2.5,3.3,1.0,10,8,Thursday,7,1.0
6.33,0.0,22.5,32.6,1.0,10,8,Thursday,7,25.266666666666666
2.8,0.0,13.5,17.05,1.0,10,8,Thursday,7,17.15
1.88,3.39,10.5,14.69,1.0,9,8,Thursday,7,13.6
2.49,2.06,9.5,12.36,1.0,10,8,Thursday,7,8.233333333333333
9.48,2.0,28.5,37.85,1.0,10,8,Thursday,7,21.65
0.0,0.0,10.2,11.0,1.0,10,8,Thursday,7,15.866666666666667
3.0,0.0,15.0,18.55,1.0,10,8,Thursday,7,19.2
2.6,0.0,2.5,3.3,1.0,11,8,Thursday,7,0.43333333333333335
2.6,0.0,2.5,3.3,1.0,11,8,Thursday,7,0.11666666666666667
2.6,0.0,2.5,3.3,1.0,11,8,Thursday,7,0.2
2.6,0.0,3.0,3.8,1.0,11,8,Thursday,7,1.1833333333333333
2.6,0.0,2.5,3.3,1.0,11,8,Thursday,7,0.5333333333333333
3.14,3.69,11.5,15.99,5.0,11,8,Thursday,7,11.666666666666666
2.41,0.0,14.0,17.55,1.0,11,8,Thursday,7,22.2
1.97,3.69,11.5,15.99,1.0,11,8,Thursday,7,14.85
3.39,3.71,15.0,22.26,1.0,11,8,Thursday,7,19.6
2.68,3.31,13.0,19.86,1.0,11,8,Thursday,7,18.65
2.4,0.0,9.0,9.8,1.0,11,8,Thursday,7,7.283333333333333
2.0,0.0,10.0,10.8,2.0,11,8,Thursday,7,12.4
1.07,0.0,5.0,5.8,1.0,11,8,Thursday,7,12.833333333333334
1.77,0.0,13.5,17.05,1.0,11,8,Thursday,7,20.916666666666668
0.83,0.0,5.0,5.8,1.0,11,8,Thursday,7,4.733333333333333
0.7,0.0,4.5,5.3,1.0,11,8,Thursday,7,3.533333333333333
1.6,0.0,8.5,9.3,1.0,11,8,Thursday,7,9.533333333333333
2.2,4.1,13.0,20.65,1.0,11,8,Thursday,7,18.866666666666667
2.82,0.0,14.5,18.05,1.0,11,8,Thursday,7,21.016666666666666
1.84,0.0,8.5,9.3,1.0,11,8,Thursday,7,12.85
19.84,0.0,67.0,67.8,2.0,11,8,Thursday,7,79.06666666666666
1.77,2.16,10.0,12.96,1.0,11,8,Thursday,7,13.466666666666667
2.06,2.26,10.5,13.56,1.0,11,8,Thursday,7,13.6
2.27,2.66,12.5,15.96,1.0,11,8,Thursday,7,17.216666666666665
3.19,0.0,14.0,17.55,1.0,11,8,Thursday,7,17.783333333333335
1.03,1.0,6.0,7.8,1.0,11,8,Thursday,7,6.216666666666667
0.93,0.0,7.0,7.8,1.0,11,8,Thursday,7,8.266666666666667
1.88,0.07,10.0,13.62,1.0,11,8,Thursday,7,15.116666666666667
1.42,1.86,8.5,11.16,1.0,11,8,Thursday,7,10.516666666666667
5.97,4.71,20.0,28.26,5.0,11,8,Thursday,7,18.35
2.21,0.0,11.5,15.05,5.0,11,8,Thursday,7,14.116666666666667
1.06,0.0,7.5,8.3,2.0,11,8,Thursday,7,8.666666666666666
3.58,1.0,19.0,23.55,2.0,12,8,Thursday,7,27.083333333333332
7.31,0.0,23.66,23.96,1.0,11,8,Thursday,7,47.85
1.21,0.0,7.0,10.55,1.0,11,8,Thursday,7,6.833333333333333
1.9,0.0,10.0,10.8,6.0,11,8,Thursday,7,12.166666666666666
2.19,2.91,11.0,17.46,1.0,11,8,Thursday,7,14.6
1.06,0.0,7.0,10.55,1.0,11,8,Thursday,7,7.5
0.74,0.0,4.5,5.3,1.0,11,8,Thursday,7,4.2
0.91,0.0,6.0,6.8,2.0,11,8,Thursday,7,6.266666666666667
0.94,0.0,6.0,6.8,4.0,11,8,Thursday,7,6.0
1.68,1.86,8.5,11.16,1.0,11,8,Thursday,7,10.1
3.82,0.0,17.0,17.8,1.0,11,8,Thursday,7,21.7
0.58,1.06,4.5,6.36,1.0,11,8,Thursday,7,4.2
1.71,1.96,9.0,11.76,1.0,11,8,Thursday,7,11.0
15.83,0.0,49.0,56.35,1.0,11,8,Thursday,7,41.9
3.19,2.66,12.5,15.96,5.0,11,8,Thursday,7,12.283333333333333
5.08,0.0,19.0,22.55,5.0,11,8,Thursday,7,20.066666666666666
1.71,0.0,11.0,14.55,1.0,10,8,Thursday,7,15.2
0.43,0.0,4.0,4.8,1.0,11,8,Thursday,7,2.316666666666667
1.12,0.0,8.0,8.8,1.0,11,8,Thursday,7,9.166666666666666
3.08,1.0,14.5,19.05,1.0,7,8,Thursday,7,19.766666666666666
2.4,0.0,11.5,15.05,1.0,11,8,Thursday,7,14.9
1.01,0.0,7.0,7.8,1.0,11,8,Thursday,7,7.8
1.61,0.0,10.0,10.8,1.0,11,8,Thursday,7,13.25
0.93,0.0,5.5,6.3,1.0,11,8,Thursday,7,4.383333333333334
4.2,4.01,16.5,24.06,1.0,11,8,Thursday,7,21.7
7.17,6.45,25.0,32.25,1.0,11,8,Thursday,7,27.633333333333333
2.94,0.0,14.0,14.8,1.0,11,8,Thursday,7,17.45
1.13,2.39,6.0,11.94,1.0,11,8,Thursday,7,5.1
1.28,0.0,5.5,6.3,1.0,11,8,Thursday,7,1.95
1.85,3.21,12.5,19.26,1.0,11,8,Thursday,7,18.266666666666666
2.07,1.8,9.0,11.6,1.0,11,8,Thursday,7,11.383333333333333
1.5,0.0,8.5,9.3,1.0,11,8,Thursday,7,9.566666666666666
2.6,0.0,10.5,11.3,1.0,11,8,Thursday,7,10.2
0.0,0.0,13.2,14.0,1.0,11,8,Thursday,7,17.6
4.57,3.16,15.0,18.96,1.0,11,8,Thursday,7,12.666666666666666
2.29,0.0,11.5,15.05,1.0,11,8,Thursday,7,15.183333333333334
1.22,0.0,5.5,6.3,1.0,11,8,Thursday,7,3.95
0.37,0.0,3.5,4.3,1.0,12,8,Thursday,7,1.5166666666666666
34.6,0.0,0.0,0.0,2.0,11,8,Thursday,7,273.31666666666666
1.9,1.96,9.0,11.76,1.0,11,8,Thursday,7,9.45
2.6,0.0,10.0,10.8,2.0,11,8,Thursday,7,9.983333333333333
13.0,0.0,39.5,40.3,2.0,11,8,Thursday,7,39.2
0.9,0.0,6.0,6.8,1.0,11,8,Thursday,7,6.433333333333334
2.85,0.0,15.5,16.3,1.0,11,8,Thursday,7,22.45
1.93,0.0,10.5,14.05,1.0,11,8,Thursday,7,13.866666666666667
1.79,1.5,10.0,15.05,1.0,7,8,Thursday,7,12.933333333333334
1.98,3.0,10.5,14.3,1.0,11,8,Thursday,7,14.183333333333334
1.34,2.21,7.5,13.26,1.0,11,8,Thursday,7,7.666666666666667
1.67,1.96,9.0,11.76,6.0,11,8,Thursday,7,10.033333333333333
6.7,0.0,20.0,20.8,2.0,11,8,Thursday,7,13.8
1.5,2.79,8.5,12.09,1.0,11,8,Thursday,7,9.666666666666666
1.8,2.7,10.0,16.25,2.0,11,8,Thursday,7,12.066666666666666
1.9,2.5,13.0,16.3,1.0,11,8,Thursday,7,19.616666666666667
1.4,2.4,8.5,14.45,1.0,11,8,Thursday,7,9.8
0.0,0.0,36.2,37.0,1.0,11,8,Thursday,7,69.43333333333334
2.43,2.46,11.5,14.76,1.0,11,8,Thursday,7,15.283333333333333
16.17,0.0,48.0,55.35,1.0,11,8,Thursday,7,39.65
7.02,5.87,22.0,35.22,1.0,11,8,Thursday,7,17.583333333333332
2.76,2.48,13.0,19.03,1.0,11,8,Thursday,7,16.933333333333334
1.44,0.0,8.0,8.8,1.0,11,8,Thursday,7,9.266666666666667
1.96,0.0,12.0,15.55,1.0,11,8,Thursday,7,16.316666666666666
2.3,0.0,12.5,16.05,1.0,11,8,Thursday,7,17.816666666666666
7.0,6.35,31.0,38.15,1.0,11,8,Thursday,7,44.9
4.27,2.5,18.0,24.05,1.0,11,8,Thursday,7,23.566666666666666
0.59,1.26,5.5,7.56,1.0,11,8,Thursday,7,6.166666666666667
0.8,1.89,5.5,8.19,1.0,11,8,Thursday,7,5.783333333333333
2.84,4.26,13.5,21.31,1.0,11,8,Thursday,7,17.066666666666666
0.72,1.16,5.0,6.96,1.0,11,8,Thursday,7,3.783333333333333
16.48,0.0,56.5,63.85,1.0,11,8,Thursday,7,56.96666666666667
0.5,1.15,4.0,5.95,1.0,11,8,Thursday,7,3.0
0.7,0.0,4.5,5.3,1.0,11,8,Thursday,7,3.3
0.59,0.0,5.0,5.8,1.0,11,8,Thursday,7,4.783333333333333
0.45,0.0,4.0,4.8,1.0,11,8,Thursday,7,2.716666666666667
5.73,5.21,22.5,31.26,1.0,11,8,Thursday,7,25.016666666666666
0.7,1.7,5.0,7.5,1.0,11,8,Thursday,7,4.233333333333333
1.61,4.22,10.5,18.27,1.0,11,8,Thursday,7,14.483333333333333
0.0,0.0,13.2,14.0,1.0,11,8,Thursday,7,25.766666666666666
2.44,3.21,12.5,19.26,1.0,11,8,Thursday,7,17.633333333333333
18.01,0.0,58.0,58.8,1.0,11,8,Thursday,7,57.81666666666667
4.82,3.91,16.0,23.46,1.0,11,8,Thursday,7,13.116666666666667
5.0,0.0,16.5,17.3,1.0,11,8,Thursday,7,12.933333333333334
1.95,0.0,11.0,11.8,1.0,11,8,Thursday,7,14.866666666666667
1.58,1.96,9.0,11.76,1.0,11,8,Thursday,7,11.583333333333334
1.35,0.0,7.5,8.3,6.0,11,8,Thursday,7,10.15
4.97,0.0,30.0,30.8,1.0,11,8,Thursday,7,47.56666666666667
4.94,1.8,16.5,21.85,1.0,11,8,Thursday,7,13.9
0.28,0.0,3.5,4.3,1.0,11,8,Thursday,7,1.6333333333333333
2.71,0.0,12.0,12.8,1.0,11,8,Thursday,7,15.266666666666667
5.16,4.0,23.5,31.05,1.0,11,8,Thursday,7,31.983333333333334
1.11,1.0,7.5,9.3,1.0,11,8,Thursday,7,8.4
0.0,0.0,15.2,16.0,1.0,11,8,Thursday,7,21.533333333333335
2.79,0.0,15.0,15.8,1.0,11,8,Thursday,7,21.633333333333333
0.74,0.0,5.5,6.3,1.0,11,8,Thursday,7,5.083333333333333
1.55,2.79,8.5,12.09,1.0,10,8,Thursday,7,9.866666666666667
1.53,0.0,7.5,8.3,1.0,11,8,Thursday,7,7.233333333333333
0.71,1.76,8.0,10.56,1.0,11,8,Thursday,7,11.45
6.68,5.0,22.5,31.05,1.0,11,8,Thursday,7,21.533333333333335
1.01,0.0,7.0,7.8,2.0,11,8,Thursday,7,7.466666666666667
1.42,0.0,8.5,9.3,1.0,11,8,Thursday,7,10.333333333333334
2.37,3.2,12.0,16.0,1.0,10,8,Thursday,7,15.566666666666666
0.59,0.0,4.5,5.3,1.0,11,8,Thursday,7,3.9
0.09,0.0,2.5,3.3,1.0,12,8,Thursday,7,0.21666666666666667
0.96,1.81,5.5,10.86,1.0,12,8,Thursday,7,4.85
1.53,2.5,9.5,12.8,2.0,12,8,Thursday,7,12.2
0.94,1.0,6.0,10.55,2.0,12,8,Thursday,7,6.366666666666666
1.98,3.31,13.0,19.86,1.0,12,8,Thursday,7,18.5
1.35,0.0,6.0,6.8,1.0,13,8,Thursday,7,5.066666666666666
1.4,1.0,10.0,11.8,1.0,12,8,Thursday,7,14.533333333333333
1.05,0.0,7.0,10.55,1.0,12,8,Thursday,7,8.266666666666667
3.3,0.0,14.5,18.05,1.0,12,8,Thursday,7,17.783333333333335
2.3,0.0,10.0,13.55,1.0,12,8,Thursday,7,11.3
1.69,2.71,10.0,16.26,1.0,12,8,Thursday,7,13.05
2.88,3.31,13.0,19.86,1.0,12,8,Thursday,7,16.4
4.09,4.31,18.0,25.86,1.0,12,8,Thursday,7,24.116666666666667
5.55,0.0,22.5,23.3,1.0,12,8,Thursday,7,28.716666666666665
5.68,6.32,17.5,27.37,1.0,12,8,Thursday,7,10.85
2.52,3.11,12.0,18.66,1.0,12,8,Thursday,7,16.95
1.84,0.0,9.0,9.8,1.0,12,8,Thursday,7,9.833333333333334
1.31,2.31,8.0,13.86,1.0,12,8,Thursday,7,9.416666666666666
0.0,2.06,10.0,12.36,1.0,12,8,Thursday,7,0.08333333333333333
1.34,1.56,7.0,9.36,1.0,12,8,Thursday,7,6.383333333333334
1.93,0.0,13.0,13.8,1.0,12,8,Thursday,7,18.766666666666666
1.43,2.79,8.5,12.09,2.0,12,8,Thursday,7,10.3
17.64,11.77,51.5,70.62,1.0,12,8,Thursday,7,40.96666666666667
1.5,0.0,9.0,9.8,5.0,12,8,Thursday,7,11.116666666666667
5.94,0.0,25.0,25.8,5.0,12,8,Thursday,7,31.4
0.73,1.0,5.5,7.3,1.0,12,8,Thursday,7,5.6
1.89,2.94,9.0,12.74,1.0,12,8,Thursday,7,11.983333333333333
1.48,1.86,8.5,11.16,1.0,12,8,Thursday,7,10.35
0.0,0.0,20.2,21.0,1.0,12,8,Thursday,7,20.95
5.02,0.0,21.5,22.3,1.0,12,8,Thursday,7,28.416666666666668
0.0,0.0,2.5,6.05,1.0,11,8,Thursday,7,13.933333333333334
7.81,0.0,27.0,30.55,1.0,12,8,Thursday,7,26.1
0.43,0.0,4.5,5.3,1.0,12,8,Thursday,7,4.066666666666666
0.7,0.0,5.5,6.3,1.0,12,8,Thursday,7,5.883333333333334
4.03,3.66,17.5,21.96,1.0,12,8,Thursday,7,23.433333333333334
7.4,0.0,25.5,29.05,1.0,12,8,Thursday,7,23.966666666666665
1.44,0.0,10.0,10.8,1.0,12,8,Thursday,7,12.85
2.04,2.81,10.5,16.86,1.0,12,8,Thursday,7,12.666666666666666
2.3,2.26,11.5,17.31,1.0,12,8,Thursday,7,14.75
0.76,0.0,5.5,6.3,1.0,12,8,Thursday,7,5.15
0.0,0.0,34.2,41.55,1.0,12,8,Thursday,7,55.36666666666667
8.19,8.14,29.0,40.69,1.0,7,8,Thursday,7,1410.45
5.76,3.96,19.0,23.76,1.0,12,8,Thursday,7,13.983333333333333
2.6,0.0,15.0,15.8,1.0,12,8,Thursday,7,21.666666666666668
6.51,4.66,22.5,27.96,1.0,12,8,Thursday,7,23.083333333333332
0.05,0.0,3.0,3.8,1.0,12,8,Thursday,7,1.25
0.55,0.0,4.0,4.8,1.0,12,8,Thursday,7,2.3
2.27,3.76,11.5,18.81,1.0,12,8,Thursday,7,15.85
1.1,0.0,9.5,10.3,1.0,12,8,Thursday,7,13.133333333333333
13.11,0.0,41.0,41.8,1.0,12,8,Thursday,7,45.2
1.1,0.0,7.0,7.8,1.0,12,8,Thursday,7,8.283333333333333
1.25,0.0,7.5,11.05,1.0,12,8,Thursday,7,8.95
2.22,3.11,12.0,18.66,1.0,12,8,Thursday,7,16.133333333333333
0.94,0.0,6.0,6.8,1.0,12,8,Thursday,7,6.083333333333333
3.86,0.0,18.0,18.8,1.0,12,8,Thursday,7,24.666666666666668
21.54,0.0,63.5,70.85,1.0,12,8,Thursday,7,53.5
1.43,1.66,7.5,9.96,1.0,12,8,Thursday,7,8.466666666666667
3.16,3.11,12.0,18.66,1.0,12,8,Thursday,7,13.233333333333333
1.18,0.0,7.5,8.3,1.0,12,8,Thursday,7,9.283333333333333
3.31,0.0,16.0,19.55,1.0,13,8,Thursday,7,21.866666666666667
8.31,5.56,27.0,33.36,1.0,12,8,Thursday,7,26.25
6.96,0.0,30.0,30.3,1.0,12,8,Thursday,7,37.15
1.5,0.0,9.5,10.3,1.0,12,8,Thursday,7,13.333333333333334
0.9,3.0,5.5,12.05,1.0,12,8,Thursday,7,4.75
5.2,0.0,20.5,21.3,1.0,12,8,Thursday,7,26.183333333333334
21.52,0.0,60.5,67.85,1.0,12,8,Thursday,7,50.583333333333336
2.43,0.0,13.5,14.3,1.0,12,8,Thursday,7,21.683333333333334
1.58,3.01,8.5,15.06,1.0,12,8,Thursday,7,10.983333333333333
2.28,4.96,13.0,21.51,1.0,12,8,Thursday,7,18.333333333333332
3.61,0.0,24.5,25.3,1.0,12,8,Thursday,7,41.25
2.33,2.26,10.5,13.56,1.0,7,8,Thursday,7,12.116666666666667
2.28,1.84,11.5,14.14,1.0,12,8,Thursday,7,15.566666666666666
0.3,2.0,4.5,7.3,1.0,12,8,Thursday,7,3.9833333333333334
1.4,3.0,8.5,15.05,3.0,12,8,Thursday,7,9.616666666666667
3.0,0.0,15.0,15.8,1.0,12,8,Thursday,7,20.966666666666665
10.04,8.02,30.0,48.12,1.0,12,8,Thursday,7,24.333333333333332
8.77,6.71,30.0,40.26,1.0,12,8,Thursday,7,1422.1666666666667
12.97,0.0,42.5,49.85,1.0,12,8,Thursday,7,46.483333333333334
1.86,0.0,9.0,9.8,1.0,12,8,Thursday,7,10.183333333333334
1.04,1.56,7.0,9.36,1.0,12,8,Thursday,7,7.183333333333334
6.42,1.33,23.0,27.88,1.0,12,8,Thursday,7,26.75
1.26,0.0,7.0,7.8,1.0,12,8,Thursday,7,7.416666666666667
3.05,3.31,13.0,19.86,1.0,12,8,Thursday,7,15.8
2.49,0.0,11.0,14.55,1.0,12,8,Thursday,7,13.6
3.88,4.46,21.5,26.76,1.0,12,8,Thursday,7,35.0
1.94,0.0,10.0,10.8,1.0,12,8,Thursday,7,12.183333333333334
3.7,2.75,19.5,25.8,1.0,12,8,Thursday,7,29.033333333333335
0.37,0.05,35.0,35.35,1.0,12,8,Thursday,7,0.16666666666666666
0.77,0.29,5.0,6.09,1.0,12,8,Thursday,7,4.083333333333333
0.57,2.0,4.5,10.05,1.0,12,8,Thursday,7,4.783333333333333
2.06,3.11,12.0,18.66,2.0,13,8,Thursday,7,15.916666666666666
0.64,0.0,5.0,5.8,1.0,12,8,Thursday,7,4.15
2.57,0.0,14.5,15.3,1.0,12,8,Thursday,7,20.683333333333334
1.2,1.56,7.0,9.36,1.0,12,8,Thursday,7,6.6
3.0,0.0,11.5,12.3,1.0,12,8,Thursday,7,12.966666666666667
0.68,0.0,4.5,5.3,1.0,12,8,Thursday,7,3.65
1.05,1.0,6.0,7.8,1.0,12,8,Thursday,7,5.533333333333333
2.7,4.5,11.5,19.55,1.0,12,8,Thursday,7,13.416666666666666
0.89,0.0,5.0,5.8,1.0,12,8,Thursday,7,3.183333333333333
0.87,0.0,5.5,6.3,1.0,13,8,Thursday,7,5.65
24.32,0.0,82.0,89.35,1.0,12,8,Thursday,7,84.68333333333334
1.31,0.0,8.0,8.8,1.0,12,8,Thursday,7,10.0
0.0,0.0,2.5,3.3,1.0,12,8,Thursday,7,0.6666666666666666
2.67,0.0,13.0,13.8,1.0,12,8,Thursday,7,17.983333333333334
0.9,0.0,7.0,7.8,1.0,13,8,Thursday,7,8.266666666666667
0.51,0.2,4.5,5.5,1.0,12,8,Thursday,7,3.5833333333333335
4.8,3.9,16.0,23.45,1.0,12,8,Thursday,7,13.966666666666667
9.3,7.2,32.5,43.25,1.0,12,8,Thursday,7,34.11666666666667
0.0,0.0,13.2,14.0,1.0,12,8,Thursday,7,16.616666666666667
2.34,0.0,11.5,12.3,1.0,12,8,Thursday,7,13.466666666666667
3.19,0.0,24.0,24.8,1.0,13,8,Thursday,7,39.88333333333333
2.7,0.0,13.0,16.55,1.0,13,8,Thursday,7,17.116666666666667
1.46,0.0,8.0,8.8,1.0,12,8,Thursday,7,9.55
